数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
O1928138392025593,上海市普陀区万里街道凯旋华庭社区居民委员会,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.9055456546807842,0.1840112505408914,0.7215344041398928,291.0340706573016
O2813841502025031,徐汇区漕河泾街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8743054827550057,0.1529640848117698,0.7213413979432359,291.0341754900933
O1928138382025288,宝山区三轮车安装座位等客运设施处罚信息,民生服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8354125170353287,0.1154262224145391,0.7199862946207896,291.034280322885
O1928138392025598,上海市普陀区长寿路街道社区学校信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8726281580878499,0.1529640848117698,0.7196640732760801,291.0343851556767
14277,浦东新区河道信访处理情况表,信用服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8502987734563371,0.132085677196019,0.7182130962603182,291.0345948212601
O1928138412025030,徐汇区田林街道社区党建服务中心,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8904497326763812,0.174167027260926,0.7162827054154551,291.0348044868435
O1928138392025600,上海市普陀区长寿路街道党群服务中心（宜昌片区）信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.90266275290911,0.1916919082648204,0.7109708446442896,291.03574798196877
O1928138382025366,嘉定区邻里中心文化休闲活动今日推荐,民生服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8175909424467973,0.1078537429684119,0.7097371994783854,291.0362721459272
O2813838802025087,嘉定区教育数据中心平台部门信息表,教育科技,数据产品,有条件开放,1,36,0.6666666666666666,0.819582765489045,0.1108827347468628,0.7087000307421821,291.03648181151067
O2813838802025147,嘉定区邻里中心平台活动基本信息表,文化休闲,数据产品,有条件开放,1,36,0.6666666666666666,0.8791277911730789,0.1707053223712678,0.7084224688018111,291.03658664430236
O1928138412025022,徐汇区枫林街道社区党建服务中心,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8939092148023902,0.1870402423193422,0.7068689724830479,291.03690114267744
O1928138392025564,普陀区真如镇街道社会组织年检年报,机构团体,数据产品,无条件开放,1,36,0.6666666666666666,0.8654995282524374,0.1589138900908697,0.7065856381615676,291.0370059754691
O2813839472026041,2026年金山区农业农村委员会涉企行政检查年度计划表,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.848097284830695,0.1416053656425789,0.7064919191881162,291.0371108082608
O2813841502025037,徐汇区龙华街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8711604990040884,0.1649718736477715,0.706188625356317,291.0373204738442
O2813839472026014,金山区区管城市公园名单,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.9028200020966558,0.1967762873215058,0.70604371477515,291.0374253066359
O2813841502025043,徐汇区天平街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8685396792116574,0.1649718736477715,0.7035678055638859,291.03763497221934
O1928138412025031,徐汇区斜土街道社区党建服务中心,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8898207359261977,0.1870402423193422,0.7027804936068556,291.0379494705944
O2813841502025034,徐汇区湖南街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8711604990040884,0.1724361748160969,0.6987243241879915,291.0384736345529
O1928138412025053,徐汇区康复辅助社区租赁点,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8811196142153266,0.1840112505408914,0.6971083636744352,291.03868330013626
O1928138382025468,嘉定区社区矫正对象热线电话信息,公共安全,数据产品,有条件开放,1,36,0.6666666666666666,0.8151797882377607,0.11964517524881,0.6955346129889507,291.0388929657197
O2813841502025038,徐汇区田林街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8727854072753958,0.1774123755949805,0.6953730316804153,291.0389977985114
O2813838352025039,崇明区道路运输车辆冷藏标志申领智慧好办_办件数据表,民生服务,数据接口,有条件开放,1,36,0.6666666666666666,0.8186392703637698,0.1236777868185516,0.6949614835452183,291.0391026313031
O2813838802025006,嘉定区道路交通视频监控设备资产表,道路交通,数据产品,有条件开放,1,36,0.6666666666666666,0.8051158402348254,0.1108827347468628,0.6942331054879626,291.03931229688646
O1928138382025433,嘉定区数字档案馆系统建房用地档案审批与状态表,城市建设,数据产品,有条件开放,1,36,0.6666666666666666,0.8229374148233567,0.1288403288619645,0.6940970859613922,291.03941712967816
O1928138382025287,宝山区使用无道路运输证的车辆参加货物运输处罚信息,道路交通,数据产品,有条件开放,1,36,0.6666666666666666,0.8209455917811092,0.1288403288619645,0.6921052629191446,291.03973162805323
O2813841502025039,徐汇区斜土街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8690638431701436,0.1774123755949805,0.6916514675751632,291.0400985428242
O2813841502025035,徐汇区康健街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8690638431701436,0.1774123755949805,0.6916514675751632,291.0400985428242
O1928138382025290,宝山区未按照规定开展船舶开航前自查处罚信息,公共安全,数据产品,有条件开放,1,36,0.6666666666666666,0.8063738337351923,0.1154262224145391,0.6909476113206532,291.04025579201175
O2813838802025131,嘉定区企业组织信息表,城市建设,数据产品,有条件开放,1,36,0.6666666666666666,0.8677010168780794,0.1789268714842059,0.6887741453938735,291.04046545759513
O2813838352025042,崇明区在公路上增设或者改造平面交叉道口许可一件事办件数据表,民生服务,数据接口,有条件开放,1,36,0.6666666666666666,0.8313240381591361,0.1434092758340114,0.6879147623251247,291.0407799559702
14264,浦东新区雨水泵站基础信息,城市建设,数据产品,有条件开放,1,36,0.6666666666666666,0.8435894747877136,0.1568585028126352,0.6867309719750785,291.04109445434534
O2813839472025004,金山区第九届“明天的导师”工程-其他类型机构或学段学科方面教师,教育科技,数据产品,无条件开放,1,36,0.6666666666666666,0.8347835202851452,0.1482042405884898,0.6865792796966554,291.04119928713703
O1928138382025429,嘉定区数字档案馆系统计划生育档案审批信息,卫生健康,数据产品,有条件开放,1,36,0.6666666666666666,0.8352028514519342,0.1500432713111207,0.6851595801408135,291.0415137855121
O1928138382025294,宝山区未按照规定随车携带危险货物运单处罚信息,公共安全,数据产品,有条件开放,1,36,0.6666666666666666,0.8158087849879442,0.132085677196019,0.6837231077919252,291.0419331166789
O2813839472025002,金山区第九届“明天的导师”工程-初中学段学科方面教师,教育科技,数据产品,无条件开放,1,36,0.6666666666666666,0.8072124960687703,0.1251622674167027,0.6820502286520677,291.04203794947057
O2813841502025040,徐汇区徐家汇街道党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8768214697557396,0.1952617914322804,0.6815596783234592,291.0421427822623
O1928138382025742,长宁区居家护理机构在职护理服务证书人员数量,民生服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8271307264912464,0.1459324967546516,0.6811982297365948,291.0423524478457
O5915184212025076,浦东新区森林防火资源信息,城市建设,数据产品,有条件开放,1,36,0.6666666666666666,0.8528147604570709,0.1722198182604933,0.6805949421965777,291.0425621134291
O2813838802025091,嘉定区教育数据中心平台年级信息表,教育科技,数据产品,有条件开放,1,36,0.6666666666666666,0.815284621029458,0.1365209865858935,0.6787636344435645,291.04287661180416
O2813841502025042,徐汇区华泾镇党群服务信息,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8537582555823462,0.1774123755949805,0.6763458799873657,291.04319111017924
O2813838802025130,嘉定区园区信息表,机构团体,数据产品,有条件开放,1,36,0.6666666666666666,0.8150749554460636,0.1426871484205971,0.6723878070254665,291.04444910367965
14242,浦东新区可回收物中转站基础信息,城市建设,数据产品,有条件开放,1,36,0.6666666666666666,0.8427508124541356,0.1707053223712678,0.6720454900828678,291.04455393647135
14262,浦东新区污水泵站,资源环境,数据产品,有条件开放,1,36,0.6666666666666666,0.8261872313659713,0.1552358286456079,0.6709514027203634,291.04465876926304
O1928138382025048,嘉定区零售药店系统_证书信息,卫生健康,数据产品,有条件开放,1,36,0.6666666666666666,0.8165426145298249,0.1459324967546516,0.6706101177751733,291.04476360205473
O1928138392025671,普陀区经许可开展助产技术的医疗机构,卫生健康,数据产品,无条件开放,1,36,0.6666666666666666,0.8543872523325297,0.1840112505408914,0.6703760017916383,291.0448684348464
O2813838802025093,嘉定区教育数据中心平台校区信息表,教育科技,数据产品,有条件开放,1,36,0.6666666666666666,0.823461578781843,0.1559930765902207,0.6674685021916223,291.0453925988049
O2813841502025001,徐汇区漕河泾街道楼宇基础信息表,民生服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8232519131984485,0.1573993942016443,0.6658525189968042,291.04549743159663
O1928138392025575,普陀区各街道（镇）反邪教宣传教育基地信息,机构团体,数据产品,无条件开放,1,36,0.6666666666666666,0.842436314079044,0.1774123755949805,0.6650239384840635,291.04570709718
O2813839472025005,金山区第九届“明天的导师”工程-史地生学科方面教师,教育科技,数据产品,无条件开放,1,36,0.6666666666666666,0.8066883321102841,0.1529640848117698,0.6537242472985143,291.0475940874305
O1928138392025607,金山区候车亭表,道路交通,数据接口,无条件开放,1,36,0.6666666666666666,0.8504036062480343,0.1998576078112286,0.6505459984368057,291.04822308418073
O1928138392025499,普陀区职业培训机构信息,社保就业,数据产品,无条件开放,1,36,0.6666666666666666,0.8383478352028515,0.1916919082648204,0.6466559269380311,291.04895691372263
O5915184132025165,上海市2025年农村人居环境优化提升行动任务清单,民生服务,数据产品,无条件开放,1,36,0.6666666666666666,0.8296467134919803,0.1870402423193422,0.642606471172638,291.0496907432645
O1928138392025469,奉贤区民生保障_卫生资源_医疗机构,城市建设,数据接口,有条件开放,1,36,0.6666666666666666,0.826082398574274,0.1834825061025223,0.6425998924717518,291.04979557605617
14354,徐汇区小区边界信息表,民生服务,数据产品,有条件开放,1,36,0.6666666666666666,0.8198972638641367,0.1793595845954132,0.6405376792687235,291.050214907223
O2813839472025003,金山区第九届“明天的导师”工程-高中学段学科方面教师,教育科技,数据产品,无条件开放,1,36,0.6666666666666666,0.8059545025684034,0.1695153613154478,0.6364391412529555,291.05136806793166
O9351158002025071,装修垃圾清运企业运输协议,资源环境,数据接口,有条件开放,1,36,0.6666666666666666,0.8002935318167523,0.1834825061025223,0.6168110257142301,291.05556137959957
O2813839472025060,金山区博物馆文物展览表,文化休闲,数据接口,无条件开放,1,30,0.5555555555555556,0.760037739805011,0.0121033360455655,0.7479344037594455,368.0306111751756
O5485687442025020,第一类医疗器械产品备案,卫生健康,数据接口,有条件开放,1,30,0.5555555555555556,0.9860572387042666,0.2433889340927583,0.7426683046115083,368.0312401719258
O2813839472025073,金山区公共文化资源表,文化休闲,数据接口,无条件开放,1,30,0.5555555555555556,0.972009644616836,0.2303702196908055,0.7416394249260305,368.0313450047175
O2813842482026017,黄浦区街道注册企业和经营企业数量统计（产品),经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.948631932068351,0.2097576806577239,0.738874251410627,368.03165950309256
O2813838802025067,嘉定区主运输单位表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7758674913512947,0.037321505841627,0.7385459855096678,368.03176433588425
O1928138392025541,普陀区炒货食品及坚果制品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9617360310305064,0.2289052358286456,0.7328307952018608,368.03197400146763
O1928138382025989,嘉定区自用业务信息,机构团体,数据产品,有条件开放,1,30,0.5555555555555556,0.7539574378865709,0.0240155776720034,0.7299418602145675,368.03228849984276
O1928138392025540,普陀区水果制品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9466401090261034,0.2199264387710947,0.7267136702550088,368.03270783100953
O1928138392025532,普陀区饮料监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9398259775657826,0.2132193855473821,0.7266065920184005,368.0328126638012
O1928138382025420,嘉定区应急管理物品种类表,卫生健康,数据产品,有条件开放,1,30,0.5555555555555556,0.7914875773141838,0.0653396797922977,0.7261478975218861,368.0330223293846
O2813842482025122,黄浦区电信电缆管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7725128420169829,0.047382085677196,0.7251307563397869,368.03312716217636
O2813838802025008,嘉定区非公企业的建会信息表,机构团体,数据产品,有条件开放,1,30,0.5555555555555556,0.7753433273928084,0.0519255733448723,0.7234177540479361,368.0335464933431
O1928138392025546,普陀区淀粉及淀粉制品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9565992242373416,0.2333405452185201,0.7232586790188215,368.0336513261348
O1928138392025533,普陀区饼干监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9395114791906908,0.2199264387710947,0.719585040419596,368.0344899884684
O1928138392025534,普陀区罐头监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9394066463989936,0.2232799653829511,0.7161266810160425,368.0349093196352
O1928138392025551,普陀区餐饮食品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9491560960268371,0.2333405452185201,0.715815550808317,368.03501415242687
O5485687442025018,互联网销售医疗器械第三方平台备案结果信息,卫生健康,数据接口,有条件开放,1,30,0.5555555555555556,0.9569137226124332,0.2433889340927583,0.7135247885196749,368.03511898521856
O1928138392025539,普陀区蔬菜制品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9468497746094978,0.2333405452185201,0.7135092293909777,368.03522381801025
O1928138382025398,嘉定区文旅嘉定云活动提交记录基本信息表,文化休闲,数据产品,有条件开放,1,30,0.5555555555555556,0.7952615578152846,0.0817827780181739,0.7134787797971107,368.03532865080194
O1928138392025537,普陀区糖果制品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9467449418178006,0.2333405452185201,0.7134043965992805,368.0354334835937
O1928138382025419,嘉定区应急管理物品批次表,卫生健康,数据产品,有条件开放,1,30,0.5555555555555556,0.7883425935632666,0.0761575075724794,0.7121850859907872,368.0355383163854
O1928138382025985,嘉定区活动公告,文化休闲,数据产品,有条件开放,1,30,0.5555555555555556,0.7732466715588636,0.0612289052358286,0.712017766323035,368.0356431491771
O1928138392025547,普陀区糕点监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9397211447740852,0.2289052358286456,0.7108159089454396,368.03585281476046
O2813842482025118,黄浦区信息管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.771674179683405,0.0612289052358286,0.7104452744475764,368.03595764755215
O1928138392025536,普陀区薯类和膨化食品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9561798930705524,0.2459974037213327,0.7101824893492197,368.03606248034384
13007,闵行区加速器科创园区将奖项信息,教育科技,数据产品,有条件开放,1,30,0.5555555555555556,0.760876402138589,0.0519255733448723,0.7089508287937167,368.0363769787189
O2813838802025055,嘉定区行政执法中队出勤表,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.765174546598176,0.0567935958459541,0.7083809507522218,368.03669147709405
O2813838802025063,嘉定区城市维护项目的维护状态与地址信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.750078624593773,0.0424058848983124,0.7076727396954605,368.03679630988574
O1928138382025295,宝山区未在规定的甚高频通信频道上守听处罚信息,公共安全,数据产品,有条件开放,1,30,0.5555555555555556,0.7882377607715694,0.0817827780181739,0.7064549827533955,368.0372156410525
O1928138382025963,青浦区华新镇管达人问题表,社会发展,数据接口,有条件开放,1,30,0.5555555555555556,0.9337456756473425,0.2303702196908055,0.7033754559565369,368.03773980501103
O2813842482026019,黄浦区法人登记管理信息表(产品),经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.9139322780165636,0.2122457810471657,0.7016864969693979,368.0380543033861
O1928138392025535,普陀区冷冻饮品监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.9469546074011952,0.2459974037213327,0.7009572036798625,368.0381591361778
O2813838802025042,嘉定区消防栓基本信息表,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.75741692001258,0.0567935958459541,0.7006233241666259,368.0382639689695
O1928138382025466,嘉定区发改委-投资项目库表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7931649019813397,0.0931414971873647,0.7000234047939751,368.0383688017612
O1928138392025592,上海市普陀区万里街道万里名轩社区居民委员会,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.9055456546807842,0.2077022933794894,0.6978433613012948,368.03857846734456
O2813838352026094,崇明区长护险服务音频信息,卫生健康,数据接口,有条件开放,1,30,0.5555555555555556,0.7847782786455604,0.0890968266883645,0.6956814519571959,368.038788132928
O1928138392025684,普陀区甘泉路街道社区事务受理服务中心信息,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8943285459691792,0.2000216356555603,0.6943069103136189,368.0392074640948
O1928138392025544,普陀区食糖监督抽检合格产品信息,公共安全,数据产品,无条件开放,1,30,0.5555555555555556,0.939616311982388,0.2459974037213327,0.6936189082610553,368.03952196246985
O2813842482025124,黄浦区供电管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7737708355173498,0.0817827780181739,0.6919880574991759,368.0398364608449
O2813841502026178,徐汇区接种门诊信息,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.7984065415662019,0.1066637819125919,0.6917427596536101,368.0399412936367
O1928138392025596,上海市普陀区万里街道中环锦园社区居民委员会,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.9031869168675962,0.2132193855473821,0.6899675313202142,368.04036062480344
O1928138392025692,上海市普陀区辐射建设项目环境影响评价审批信息,经济建设,数据产品,无条件开放,1,30,0.5555555555555556,0.9043924939721144,0.2160320207702293,0.6883604732018851,368.0406751231785
O1928138382025966,长宁区人民政府重大行政决策事项目录,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.7624488940140476,0.0761575075724794,0.6862913864415682,368.0413041199287
O1928138392025668,普陀区经批准开展人类辅助生殖技术的服务机构,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.9060698186392704,0.2199264387710947,0.6861433798681758,368.0414089527204
O1928138412025021,徐汇区漕河泾街道社区党建服务中心,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8959010378446378,0.2160320207702293,0.6798690170744085,368.0426669462208
O2813838802025085,嘉定区教育数据中心平台班级信息表,教育科技,数据产品,有条件开放,1,30,0.5555555555555556,0.7890764231051473,0.1108827347468628,0.6781936883582844,368.04298144459585
O2813842482026018,黄浦区按法人类型统计新注册法人数量(产品),经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.8857322570500052,0.2097576806577239,0.6759745763922813,368.043295942971
O1928138392025691,上海市普陀区辐射建设项目环境影响评价受理信息,经济建设,数据产品,无条件开放,1,30,0.5555555555555556,0.9005136806793165,0.225118996105582,0.6753946845737344,368.0434007757627
O2813841502025117,徐汇区企业经营异常信息,经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.9114162910158298,0.2362613587191692,0.6751549322966606,368.04350560855437
O1928138412025029,徐汇区天平街道社区党建服务中心,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8904497326763812,0.2160320207702293,0.6744177119061519,368.04371527413775
O2813842482026020,黄浦区法人经营信息表(产品),经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.9061746514309676,0.2323669407183037,0.673807710712664,368.04392493972114
O1928138382025383,嘉定区公务用车-车辆申请与使用表,机构团体,数据产品,有条件开放,1,30,0.5555555555555556,0.7544816018450571,0.0817827780181739,0.6726988238268832,368.0441346053045
O2813842482025130,黄浦区生活用水管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7835202851451935,0.1108827347468628,0.6726375503983306,368.0442394380962
O1928138382025459,嘉定区发改委固投项目月度情况表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7781738127686341,0.1078537429684119,0.6703200698002222,368.0449732676381
7702,嘉定区招投标信息管理平台_代理单位具体信息及执行时间表,经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7972533808575323,0.132085677196019,0.6651677036615133,368.0456022643883
O1928138382025299,宝山区擅自从事出租汽车经营处罚信息,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.7959953873571654,0.132085677196019,0.6639097101611464,368.0459167627634
O9351158002025072,装修垃圾收运统计报表,资源环境,数据接口,有条件开放,1,30,0.5555555555555556,0.9070133137645456,0.2433889340927583,0.6636243796717873,368.0460215955551
O1928138382025447,嘉定区土地确权档案承包信息,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.778593143935423,0.1154262224145391,0.6631669215208839,368.0462312611385
O1928138392025672,普陀区经许可开展婚前医学检查的医疗机构,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8877240800922529,0.2289052358286456,0.6588188442636073,368.046755425097
O5485687442025011,医疗器械网络交易服务第三方平台备案信息表,卫生健康,数据接口,有条件开放,1,30,0.5555555555555556,0.8994653527623441,0.2433889340927583,0.6560764186695858,368.04706992347207
14265,浦东新区防汛队伍结集点,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.7876087640213859,0.132085677196019,0.655523086825367,368.04727958905545
O1928138412025028,徐汇区龙华街道社区党建服务中心,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8909214802390187,0.2362613587191692,0.6546601215198495,368.04738442184714
O5915184212025063,浦东新区穿堤建筑物,道路交通,数据产品,有条件开放,1,30,0.5555555555555556,0.7622392284306531,0.1078537429684119,0.6543854854622412,368.04748925463883
O1928138382025123,宝山区教师资格（初中、小学、幼儿园）信息,教育科技,数据产品,有条件开放,1,30,0.5555555555555556,0.7904392493972114,0.1406317611423626,0.6498074882548488,368.0483279169724
O1928138382025150,嘉定区文旅云用户问题留言回复,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.7817381276863403,0.132085677196019,0.6496524504903214,368.0485375825558
O1928138392025597,上海市普陀区胶州路街区党群服务站信息,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8779746304644093,0.2289052358286456,0.6490693946357636,368.0486424153475
O5915184212025115,浦东新区社会组织信息统计,民生服务,数据产品,有条件开放,1,30,0.5555555555555556,0.7793269734773037,0.132085677196019,0.6472412962812848,368.04885208093094
O1928138392025560,普陀区公厕24小时开放表,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8527099276653737,0.2077022933794894,0.6450076342858843,368.049166579306
O2813842482025127,黄浦区雨污合流管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.767376035223818,0.12321505841627,0.644160976807548,368.0492714120977
O1928138392025686,普陀区甘泉路街道甘泉党群服务中心信息,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8825348569032393,0.2393985287754219,0.6431363281278174,368.0494810776811
O2813842482025128,黄浦区交通信号管线信息表,城市建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7660132089317538,0.12321505841627,0.6427981505154838,368.0495859104728
O1928138392025523,普陀区机管局年度支出决算总表,机构团体,数据产品,无条件开放,1,30,0.5555555555555556,0.8541775867491351,0.2160320207702293,0.6381455659789058,368.05084390397315
O1928138382025321,嘉定区税务其他信息表,经济建设,数据产品,有条件开放,1,30,0.5555555555555556,0.7597232414299193,0.12321505841627,0.6365081830136493,368.05126323513997
14281,浦东新区民政公开信息-慈善超市,文化休闲,数据产品,有条件开放,1,30,0.5555555555555556,0.7819477932697347,0.1459324967546516,0.6360152965150832,368.05147290072335
O2813838802025057,嘉定区住院就诊信息表,卫生健康,数据产品,有条件开放,1,30,0.5555555555555556,0.7838347835202851,0.1496105581999134,0.6342242253203717,368.0519970646818
O9351158002025062,装修垃圾车辆预警明细表,资源环境,数据接口,有条件开放,1,30,0.5555555555555556,0.796729216899046,0.1642595606183889,0.6324696562806571,368.0521018974735
O5915184132025163,关于印发《上海市绿叶菜成本价格指数保险实施方案（2025-2029年）》的通知,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8440088059545026,0.2120294244915621,0.6319793814629404,368.05220673026525
O2813841502025033,徐汇区虹梅街道党群服务信息,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8711604990040884,0.2393985287754219,0.6317619702286665,368.05231156305695
O5915184212025054,浦东新区重点区域内野生动植物的资源记录,资源环境,数据产品,有条件开放,1,30,0.5555555555555556,0.7814236293112485,0.1508005192557334,0.6306231100555151,368.05241639584864
O9351158002025065,装修垃圾清运车辆预警企业反馈信息,资源环境,数据接口,有条件开放,1,30,0.5555555555555556,0.8603627214592725,0.2303702196908055,0.629992501768467,368.052626061432
O2813838802025090,嘉定区中小学教职工信息表,教育科技,数据产品,有条件开放,1,30,0.5555555555555556,0.7788028095188175,0.1496105581999134,0.6291922513189041,368.0532550581822
O2813839472025006,金山区第九届“明天的导师”工程-数学学科方面教师,教育科技,数据产品,无条件开放,1,30,0.5555555555555556,0.7933745675647342,0.1649718736477715,0.6284026939169627,368.0535695565573
O2813839472025083,金山区2024年度部门国有资产管理情况-资产负债情况表,经济建设,数据产品,无条件开放,1,30,0.5555555555555556,0.7502882901771675,0.1251622674167027,0.6251260227604648,368.05409372051577
O1928138392025676,普陀区艾滋病自愿免费咨询检测点,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8643463675437677,0.2393985287754219,0.6249478387683458,368.05419855330746
O2813839472026006,金山区朱泾镇村、居委会一览表,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8379285040360624,0.2132193855473821,0.6247091184886804,368.05440821889084
O2813839472025013,金山区第九届“明天的导师”工程-项目首席教师、项目导师、项目骨干教师、项目骨干后备教师名单,教育科技,数据产品,无条件开放,1,30,0.5555555555555556,0.8399203270783101,0.2160320207702293,0.6238883063080808,368.0546178844743
O2813841502025041,徐汇区长桥街道党群服务信息,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8690638431701436,0.2459974037213327,0.6230664394488109,368.05482755005767
O1069144962025004,防汛避灾安置场所,公共安全,数据产品,有条件开放,1,30,0.5555555555555556,0.7878184296047803,0.1685417568152315,0.6192766727895488,368.05524688122443
O1928138392025574,普陀区各街道（镇）社会治安综合治理中心信息,机构团体,数据产品,无条件开放,1,30,0.5555555555555556,0.8388719991613377,0.2232799653829511,0.6155920337783866,368.056085543558
O2813839472026005,金山区宗教活动场所信息表,城市建设,数据产品,无条件开放,1,30,0.5555555555555556,0.7667470384736346,0.1529640848117698,0.6137829536618647,368.0568193730999
O9351158002025059,装修垃圾场站进出场记录,资源环境,数据接口,有条件开放,1,30,0.5555555555555556,0.8569032393332634,0.2433889340927583,0.6135143052405051,368.0569242058916
O2813839472025088,金山区2024年度部门决算表-一般公共预算财政拨款支出决算表,经济建设,数据产品,无条件开放,1,30,0.5555555555555556,0.7513366180941399,0.1379273041973172,0.6134093138968226,368.0570290386833
O1928138392025675,普陀区牙病防治机构,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8169095293007653,0.2077022933794894,0.6092072359212759,368.0579725338086
O1928138392025669,普陀区职业健康检查机构,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8375091728692735,0.2289052358286456,0.6086039370406279,368.05828703218367
O5915184132025037,上海市第二批兽用抗菌药使用减量化达标养殖场名单,民生服务,数据产品,无条件开放,1,30,0.5555555555555556,0.8129782996121186,0.2049978364344439,0.6079804631776747,368.05860153055875
O5915184142025041,上海市医疗机构应用传统工艺配制中药制剂备案信息,卫生健康,数据产品,无条件开放,1,30,0.5555555555555556,0.8304853758255583,0.225118996105582,0.6053663797199762,368.05954502568403
