数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
O1928138392025061,虹口区社区卫生服务中心及分中心一览表,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.986581402662753,0.605166802278275,0.38141460038447794,1728.1442499213754
O2813838802025095,嘉定区市场开办方人员信息表,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.446692525421952,0.0653396797922977,0.38135284562965427,1728.1443547541671
O1928138392025082,虹口区地下空间隐患情况明细表一月,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9823880909948632,0.6013018714401953,0.3810862195546679,1728.1445644197504
O1928138392025071,虹口区城乡医疗救助中央财政专项补助资金区分配结果,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9817590942446798,0.6008950366151342,0.38086405762954556,1728.1448789181256
O1928138392025120,虹口区医疗器械经营企业监督检查结果公示5月,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.978928608868854,0.5981489015459723,0.3807797073228817,1728.145088583709
O2813838802025117,嘉定区发送人信息表,民生服务,数据产品,有条件开放,0,6,0.1111111111111111,0.4281371212915399,0.047382085677196,0.38075503561434393,1728.1452982492924
O2813841502026008,徐汇区_排烟风机传感器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4118880385784673,0.0324450772986167,0.3794429612798506,1728.1460320788342
O2813839152026012,奉贤区全区工业营业收入百强企业表,经济建设,数据接口,有条件开放,0,6,0.1111111111111111,0.4261452982492923,0.0470911310008136,0.37905416724847873,1728.146136911626
13361,上海市幼儿园所信息,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.9838557500786246,0.6048616761594793,0.3789940739191453,1728.1463465772094
O1928138392025045,虹口区晚高峰本区拥堵排名前10道路_5月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9758884579096342,0.5974369406021155,0.3784515173075187,1728.1469755739595
O9351157992025001,外贸支持企业名录,经济建设,数据接口,有条件开放,0,6,0.1111111111111111,0.8931753852605094,0.5152563059397884,0.377919079320721,1728.147185239543
O1928138392025087,虹口区汽车维修信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9571233881958277,0.5792310821806347,0.37789230601519297,1728.1472900723347
O2813838802025066,嘉定区城市维护项目的资金计划信息表,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4202746619142468,0.0424058848983124,0.37786877701593435,1728.1473949051262
O2813838802025013,嘉定区长期护理服务计划变更申请表,卫生健康,数据产品,有条件开放,0,6,0.1111111111111111,0.4100010483279169,0.0323453050627434,0.3776557432651735,1728.147499737918
O1928138392025203,虹口区欧阳路街道区划信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9757836251179368,0.5986574450772986,0.37712618004063825,1728.14823356746
O1928138392025196,虹口区优抚对象定期抚恤金及生活补助标准汇总表,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.949889925568718,0.5732302685109846,0.3766596570577334,1728.148548065835
12441,金山区存续企业基本信息,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.9312296886466088,0.5547382085677196,0.3764914800788892,1728.1486528986268
O1928138392025220,虹口区妇女维权服务指南,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9712758150749554,0.5953010577705452,0.3759747573044102,1728.1487577314183
O2813841502026010,徐汇区_水流指示器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.3878813292797987,0.0121033360455655,0.37577799323423317,1728.1490722297935
O1928138392025179,虹口区北外滩街道暑期活动,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9499947583604152,0.5748576078112286,0.3751371505491866,1728.149596393752
O1928138392025199,虹口区暑期活动项目,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9634133556976622,0.5883848657445078,0.3750284899531544,1728.1498060593353
12770,闵行区新虹街道党群服务中心学习记录信息,民生服务,数据接口,有条件开放,0,6,0.1111111111111111,0.8913932278016563,0.516680227827502,0.3747129999741543,1728.1501205577104
O1928138392025146,虹口区办事窗口WIFI热点,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9705419855330748,0.5961147274206672,0.3744272581124076,1728.1503302232938
O2813841502026004,徐汇区_排烟防火阀_物联设备信息,城市建设,数据接口,有条件开放,0,6,0.1111111111111111,0.3864136701960373,0.0121033360455655,0.37431033415047177,1728.1504350560856
O1928138382025950,青浦区外来人员职工家庭在沪住房情况申报信息,民生服务,数据接口,有条件开放,0,6,0.1111111111111111,0.889506237551106,0.5152563059397884,0.3742499316113176,1728.1505398888773
O1928138382025204,嘉定区文旅活动资讯管理表,文化休闲,数据产品,有条件开放,0,6,0.1111111111111111,0.4443862040046126,0.0704240588489831,0.3739621451556295,1728.1507495544606
O2813838802025114,嘉定区小区物业面积信息表,民生服务,数据产品,有条件开放,0,6,0.1111111111111111,0.4731103889296572,0.0999567286888792,0.373153660240778,1728.1510640528356
O1928138392025090,虹口区2025年一季度市抽食品抽检信息汇总,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9487367648600482,0.575772986167616,0.37296377869243225,1728.1511688856274
O1928138392025109,虹口区应急管理综合行政执法对象和执法事项公示202505,公共安全,数据接口,无条件开放,0,6,0.1111111111111111,0.95361148967397,0.580960130187144,0.37265135948682604,1728.1513785512109
O1928138392025139,虹口区五金店信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.962469860572387,0.5899104963384866,0.37255936423390046,1728.1515882167942
O1928138392025065,虹口区行政审批公示名单_医疗机构,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9646713491980292,0.5922497965825875,0.37242155261544174,1728.1517978823777
O1928138392025037,虹口区日用工业消费品价格监测月报表_4月,经济建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9405598071076632,0.5682465419039869,0.37231326520367625,1728.1519027151694
O1928138392025131,虹口区民办培训机构2024年度检查结果公告,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.9430757941083971,0.5707892595606184,0.3722865345477787,1728.152007547961
O2813838352026084,崇明区医保康复类项目疑似异常工单详情,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.4046545759513575,0.0324450772986167,0.37220949865274083,1728.1521123807527
O1928138392025085,虹口区行政许可中介服务事项目录清单,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9489464304434428,0.5784174125305126,0.37052901791293025,1728.1529510430862
O1928138392025047,虹口区嘉兴路街道居委信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9741063004507812,0.603946297803092,0.3701600026476892,1728.1531607086697
O1928138392025289,虹口区基层司法,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.95209141419436,0.5821806346623271,0.369910779532033,1728.1535800398365
O1928138392025042,虹口区残疾军人伤残人民警察伤残预备役人员和民兵民工其他因公伤残人员残疾抚恤金标准表,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9724289757836252,0.6025223759153784,0.3699065998682468,1728.1536848726282
O1928138392025135,虹口区江湾街道暑期活动,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9362616626480764,0.5668226200162734,0.36943904263180305,1728.1538945382115
12817,徐汇区田林街道餐饮店信息表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.8694831743369326,0.5001081782778019,0.3693749960591307,1728.1539993710032
12809,徐汇区徐家汇街道餐饮店信息表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.8756683090470699,0.5073561228905236,0.3683121861565464,1728.1542090365867
O1928138392025117,虹口区快递点信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9538735716532132,0.5859438567941416,0.36792971485907155,1728.15441870217
O2813841502026050,徐汇区_通用_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4002515987000734,0.0324450772986167,0.3678065214014567,1728.1545235349618
O2813839692026007,虹口区基础教育中青年教师教学比赛获奖名单,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.379809204319111,0.0121033360455655,0.3677058682735455,1728.154733200545
O8568746692026042,农产品生产经营主体信息,民生服务,数据接口,有条件开放,0,6,0.1111111111111111,0.3795995387357165,0.0121033360455655,0.367496202690151,1728.1548380333368
12813,徐汇区漕河泾街道餐饮店信息表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.867491351294685,0.5006490696668109,0.36684228162787413,1728.155152531712
O1928138392025198,虹口定点医保药店名录,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.959010378446378,0.5922497965825875,0.36676058186379057,1728.1553621972953
O1928138392025044,虹口区民办医院一览表,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9700178215745884,0.6034377542717657,0.36658006730282267,1728.155467030087
O1928138392025156,虹口区2024年一般公共预算收支调整表,经济建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9372051577733514,0.5719080553295363,0.3652971024438152,1728.1559911940456
O2813839472025049,金山区社会体育管理中心（金山区市民体质监测指导中心）2024 年度决算表-一般公共预算财政拨款基本支出决算表,机构团体,数据产品,无条件开放,0,6,0.1111111111111111,0.4861096551001153,0.1213760276936391,0.3647336274064762,1728.1563056924206
O2813841502026022,徐汇区_智能照明控制箱_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.3968969493657616,0.0324450772986167,0.3644518720671449,1728.156515358004
O1928138392025195,虹口区曲阳街道秋季班招生普通课程一览表,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.948212600901562,0.5839096826688365,0.36430291823272554,1728.1567250235873
O1928138392025148,虹口区电影院信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9539784044449104,0.5899104963384866,0.36406790810642387,1728.156829856379
O2813838352026091,崇明区长护险服务排班信息,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.4876821469755739,0.1236777868185516,0.3640043601570223,1728.1570395219624
O1928138392025091,虹口区社区服务WIFI热点,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9660341754900932,0.6029292107404394,0.3631049647496538,1728.1574588531294
12754,徐汇区医保定点零售药店登记表,卫生健康,数据产品,无条件开放,0,6,0.1111111111111111,0.8950623755110598,0.5320207702293379,0.3630416052817219,1728.1575636859209
12812,徐汇区斜土街道餐饮店信息表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.8627738756683091,0.5001081782778019,0.36266569739050725,1728.1578781842961
O1928138392025176,虹口区凉城新村老年大学课程安排,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.940874305482755,0.5792310821806347,0.3616432233021203,1728.1581926826711
O1928138392025137,虹口区企业职工职业培训费用补贴公示,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.9454869483174336,0.5839096826688365,0.36157726564859716,1728.158297515463
O1928138392025128,虹口区老年大学东宝校区课程安排,文化休闲,数据接口,无条件开放,0,6,0.1111111111111111,0.9308103574798196,0.5695687550854354,0.3612416023943842,1728.1585071810462
O1928138392025191,虹口区级暑期活动部门及场馆,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9502044239438096,0.5889951179820992,0.3612093059617103,1728.158612013838
O2813841502026005,徐汇区_防火阀_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.3729950728587902,0.0121033360455655,0.3608917368132247,1728.1587168466297
O1928138392025086,虹口区行政处罚决定公告名单有限公司,公共安全,数据接口,无条件开放,0,6,0.1111111111111111,0.9391969808155992,0.5784174125305126,0.3607795682850866,1728.1590313450047
O1928138382025221,嘉定区云豆活动配置表,文化休闲,数据产品,有条件开放,0,6,0.1111111111111111,0.417339343746724,0.0567935958459541,0.3605457479007699,1728.1591361777964
O1928138392025056,虹口区曲阳街道精品课堂秋季班招生课程一览表,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9527204109445434,0.5922497965825875,0.36047061436195593,1728.1592410105882
O1928138392025050,虹口区房产中介信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9648810147814236,0.6053702196908055,0.3595107950906181,1728.1593458433797
O1928138392025101,虹口区产业园区WIFI热点,文化休闲,数据接口,无条件开放,0,6,0.1111111111111111,0.9371003249816544,0.5779088689991864,0.35919145598246804,1728.1595555089632
O1928138392025116,虹口区各类就业补助专项资金补贴名单,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9523010797777544,0.5934703010577705,0.3588307787199838,1728.159660341755
O2813838802025076,嘉定区信息化项目预算信息表,城市建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4348464199601635,0.0761575075724794,0.3586889123876841,1728.1597651745467
